chr1	Start	End	Unique ID	Gene NMID Ex	Gene	Strand	Purpose			Width
chr3	101859315	101861024	chr3_101859315_101861024_NFKBIZ	NFKBIZ_NM_031419.4_exon12_3UTR;NFKBIZ_NM_031419.4_exon12_CDS	NFKBIZ	+	mutation_panel	.	.	1709
chr3	143120814	143122411	chr3_143120814_143122411_CHST2	CHST2_NM_004267.5_exon2_CDS	CHST2	+	mutation_panel	.	.	1597
chr3	146967317	146967466	chr3_146967317_146967466_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr3	172978085	172978234	chr3_172978085_172978234_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr3	173832056	173832205	chr3_173832056_173832205_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr3	177025495	177025526	chr3_177025495_177025526_TBL1XR1	TBL1XR1_NM_024665.7_exon16_CDS	TBL1XR1	-	mutation_panel	.	.	31
chr3	177026370	177026476	chr3_177026370_177026476_TBL1XR1	TBL1XR1_NM_024665.7_exon15_CDS	TBL1XR1	-	mutation_panel	.	.	106
chr3	177032968	177033138	chr3_177032968_177033138_TBL1XR1	TBL1XR1_NM_024665.7_exon14_CDS	TBL1XR1	-	mutation_panel	.	.	170
chr3	177034195	177034327	chr3_177034195_177034327_TBL1XR1	TBL1XR1_NM_024665.7_exon13_CDS	TBL1XR1	-	mutation_panel	.	.	132
chr3	177038095	177038174	chr3_177038095_177038174_TBL1XR1	TBL1XR1_NM_024665.7_exon12_CDS	TBL1XR1	-	mutation_panel	.	.	79
chr3	177038310	177038436	chr3_177038310_177038436_TBL1XR1	TBL1XR1_NM_024665.7_exon11_CDS	TBL1XR1	-	mutation_panel	.	.	126
chr3	177046126	177046191	chr3_177046126_177046191_TBL1XR1	TBL1XR1_NM_024665.7_exon10_CDS	TBL1XR1	-	mutation_panel	.	.	65
chr3	177047297	177047399	chr3_177047297_177047399_TBL1XR1	TBL1XR1_NM_024665.7_exon9_CDS	TBL1XR1	-	mutation_panel	.	.	102
chr3	177047483	177047551	chr3_177047483_177047551_TBL1XR1	TBL1XR1_NM_024665.7_exon8_CDS	TBL1XR1	-	mutation_panel	.	.	68
chr3	177049994	177050140	chr3_177049994_177050140_TBL1XR1	TBL1XR1_NM_024665.7_exon7_CDS	TBL1XR1	-	mutation_panel	.	.	146
chr3	177050475	177050612	chr3_177050475_177050612_TBL1XR1	TBL1XR1_NM_024665.7_exon6_CDS	TBL1XR1	-	mutation_panel	.	.	137
chr3	177051501	177051728	chr3_177051501_177051728_TBL1XR1	TBL1XR1_NM_024665.7_exon5_CDS	TBL1XR1	-	mutation_panel	.	.	227
chr3	177053770	177053920	chr3_177053770_177053920_TBL1XR1	TBL1XR1_NM_024665.7_exon4_CDS	TBL1XR1	-	mutation_panel	.	.	150
chr3	177064917	177064979	chr3_177064917_177064979_TBL1XR1	TBL1XR1_NM_024665.7_exon3_CDS	TBL1XR1	-	mutation_panel	.	.	62
chr3	179198823	179199179	chr3_179198823_179199179_PIK3CA	PIK3CA_NM_006218.4_exon2_CDS	PIK3CA	+	mutation_panel	.	.	356
chr3	179199687	179199901	chr3_179199687_179199901_PIK3CA	PIK3CA_NM_006218.4_exon3_CDS	PIK3CA	+	mutation_panel	.	.	214
chr3	179201287	179201542	chr3_179201287_179201542_PIK3CA	PIK3CA_NM_006218.4_exon4_CDS	PIK3CA	+	mutation_panel	.	.	255
chr3	179203541	179203791	chr3_179203541_179203791_PIK3CA	PIK3CA_NM_006218.4_exon5_CDS	PIK3CA	+	mutation_panel	.	.	250
chr3	179204500	179204590	chr3_179204500_179204590_PIK3CA	PIK3CA_NM_006218.4_exon6_CDS	PIK3CA	+	mutation_panel	.	.	90
chr3	179209592	179209702	chr3_179209592_179209702_PIK3CA	PIK3CA_NM_006218.4_exon7_CDS	PIK3CA	+	mutation_panel	.	.	110
chr3	179210183	179210340	chr3_179210183_179210340_PIK3CA	PIK3CA_NM_006218.4_exon8_CDS	PIK3CA	+	mutation_panel	.	.	157
chr3	179210428	179210567	chr3_179210428_179210567_PIK3CA	PIK3CA_NM_006218.4_exon9_CDS	PIK3CA	+	mutation_panel	.	.	139
chr3	179218207	179218336	chr3_179218207_179218336_PIK3CA	PIK3CA_NM_006218.4_exon10_CDS	PIK3CA	+	mutation_panel	.	.	129
chr3	179219193	179219279	chr3_179219193_179219279_PIK3CA	PIK3CA_NM_006218.4_exon11_CDS	PIK3CA	+	mutation_panel	.	.	86
chr3	179219568	179219737	chr3_179219568_179219737_PIK3CA	PIK3CA_NM_006218.4_exon12_CDS	PIK3CA	+	mutation_panel	.	.	169
chr3	179219946	179220054	chr3_179219946_179220054_PIK3CA	PIK3CA_NM_006218.4_exon13_CDS	PIK3CA	+	mutation_panel	.	.	108
chr3	179220983	179221159	chr3_179220983_179221159_PIK3CA	PIK3CA_NM_006218.4_exon14_CDS	PIK3CA	+	mutation_panel	.	.	176
chr3	179224078	179224189	chr3_179224078_179224189_PIK3CA	PIK3CA_NM_006218.4_exon15_CDS	PIK3CA	+	mutation_panel	.	.	111
chr3	179224697	179224823	chr3_179224697_179224823_PIK3CA	PIK3CA_NM_006218.4_exon16_CDS	PIK3CA	+	mutation_panel	.	.	126
chr3	179225959	179226042	chr3_179225959_179226042_PIK3CA	PIK3CA_NM_006218.4_exon17_CDS	PIK3CA	+	mutation_panel	.	.	83
chr3	179229269	179229444	chr3_179229269_179229444_PIK3CA	PIK3CA_NM_006218.4_exon18_CDS	PIK3CA	+	mutation_panel	.	.	175
chr3	179230001	179230123	chr3_179230001_179230123_PIK3CA	PIK3CA_NM_006218.4_exon19_CDS	PIK3CA	+	mutation_panel	.	.	122
chr3	179230222	179230378	chr3_179230222_179230378_PIK3CA	PIK3CA_NM_006218.4_exon20_CDS	PIK3CA	+	mutation_panel	.	.	156
chr3	179234091	179234366	chr3_179234091_179234366_PIK3CA	PIK3CA_NM_006218.4_exon21_CDS	PIK3CA	+	mutation_panel	.	.	275
chr3	183491924	183492230	chr3_183491924_183492230_KLHL6	KLHL6_NM_130446.4_exon7_CDS	KLHL6	-	mutation_panel	.	.	306
chr3	183492491	183492709	chr3_183492491_183492709_KLHL6	KLHL6_NM_130446.4_exon6_CDS	KLHL6	-	mutation_panel	.	.	218
chr3	183494076	183494283	chr3_183494076_183494283_KLHL6	KLHL6_NM_130446.4_exon5_CDS	KLHL6	-	mutation_panel	.	.	207
chr3	183499587	183499829	chr3_183499587_183499829_KLHL6	KLHL6_NM_130446.4_exon4_CDS	KLHL6	-	mutation_panel	.	.	242
chr3	183508056	183508510	chr3_183508056_183508510_KLHL6	KLHL6_NM_130446.4_exon3_CDS	KLHL6	-	mutation_panel	.	.	454
chr3	183527842	183528012	chr3_183527842_183528012_KLHL6	KLHL6_NM_130446.4_exon2_CDS	KLHL6	-	mutation_panel	.	.	170
chr3	183555358	183555655	chr3_183555358_183555655_KLHL6	KLHL6_NM_130446.4_exon1_CDS	KLHL6	-	mutation_panel	.	.	297
chr3	186783608	186783641	chr3_186783608_186783641_EIF4A2	EIF4A2_NM_001967.4_exon1_CDS	EIF4A2	+	mutation_panel	.	.	33
chr3	186784429	186784479	chr3_186784429_186784479_EIF4A2	EIF4A2_NM_001967.4_exon2_CDS	EIF4A2	+	mutation_panel	.	.	50
chr3	186784561	186784698	chr3_186784561_186784698_EIF4A2	EIF4A2_NM_001967.4_exon3_CDS	EIF4A2	+	mutation_panel	.	.	137
chr3	186784959	186785103	chr3_186784959_186785103_EIF4A2	EIF4A2_NM_001967.4_exon4_CDS	EIF4A2	+	mutation_panel	.	.	144
chr3	186785880	186786053	chr3_186785880_186786053_EIF4A2	EIF4A2_NM_001967.4_exon5_CDS	EIF4A2	+	mutation_panel	.	.	173
chr3	186786161	186786275	chr3_186786161_186786275_EIF4A2	EIF4A2_NM_001967.4_exon6_CDS	EIF4A2	+	mutation_panel	.	.	114
chr3	186786499	186786647	chr3_186786499_186786647_EIF4A2	EIF4A2_NM_001967.4_exon7_CDS	EIF4A2	+	mutation_panel	.	.	148
chr3	186787124	186787266	chr3_186787124_186787266_EIF4A2	EIF4A2_NM_001967.4_exon8_CDS	EIF4A2	+	mutation_panel	.	.	142
chr3	186787492	186787586	chr3_186787492_186787586_EIF4A2	EIF4A2_NM_001967.4_exon9_CDS	EIF4A2	+	mutation_panel	.	.	94
chr3	186787800	186787884	chr3_186787800_186787884_EIF4A2	EIF4A2_NM_001967.4_exon10_CDS	EIF4A2	+	mutation_panel	.	.	84
chr3	186789122	186789271	chr3_186789122_186789271_EIF4A2	EIF4A2_NM_001967.4_exon11_CDS	EIF4A2	+	mutation_panel	.	.	149
chr3	186995197	186997895	chr3_186995197_186997895_ST6GAL1	ST6GAL1_SHM	ST6GAL1	+	SHM_panel	.	.	2698
chr3	187021204	187022558	chr3_187021204_187022558_ST6GAL1	ST6GAL1_SHM	ST6GAL1	+	SHM_panel	.	.	1354
chr3	187065737	187066460	chr3_187065737_187066460_ST6GAL1	ST6GAL1_SHM	ST6GAL1	+	SHM_panel	.	.	723
chr3	187722455	187722603	chr3_187722455_187722603_BCL6	BCL6_NM_001706.5_exon10_CDS	BCL6	-	mutation_panel	.	.	148
chr3	187724938	187725080	chr3_187724938_187725080_BCL6	BCL6_NM_001706.5_exon9_CDS	BCL6	-	mutation_panel	.	.	142
chr3	187725496	187725631	chr3_187725496_187725631_BCL6	BCL6_NM_001706.5_exon8_CDS	BCL6	-	mutation_panel	.	.	135
chr3	187726728	187726900	chr3_187726728_187726900_BCL6	BCL6_NM_001706.5_exon7_CDS	BCL6	-	mutation_panel	.	.	172
chr3	187728357	187728546	chr3_187728357_187728546_BCL6	BCL6_NM_001706.5_exon6_CDS	BCL6	-	mutation_panel	.	.	189
chr3	187729047	187730023	chr3_187729047_187730023_BCL6	BCL6_NM_001706.5_exon5_CDS	BCL6	-	mutation_panel	.	.	976
chr3	187731706	187731932	chr3_187731706_187731932_BCL6	BCL6_NM_001706.5_exon4_CDS	BCL6	-	mutation_panel	.	.	226
chr3	187733530	187733695	chr3_187733530_187733695_BCL6	BCL6_NM_001706.5_exon3_CDS	BCL6	-	mutation_panel	.	.	165
chr3	187734925	187735057	chr3_187734925_187735057_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	132
chr3	187735058	187735538	chr3_187735058_187735538_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	480
chr3	187735539	187736018	chr3_187735539_187736018_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	479
chr3	187736019	187736497	chr3_187736019_187736497_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	478
chr3	187736498	187736975	chr3_187736498_187736975_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	477
chr3	187736976	187737215	chr3_187736976_187737215_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	239
chr3	187737216	187737456	chr3_187737216_187737456_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	240
chr3	187737457	187737696	chr3_187737457_187737696_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	239
chr3	187737697	187737937	chr3_187737697_187737937_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	240
chr3	187737938	187738417	chr3_187737938_187738417_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	479
chr3	187738418	187738898	chr3_187738418_187738898_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	480
chr3	187738899	187739378	chr3_187738899_187739378_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	479
chr3	187739379	187739857	chr3_187739379_187739857_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	478
chr3	187739858	187749348	chr3_187739858_187749348_BCL6	BCL6;BCL6;BCL6_SHM	BCL6	-	ReLymph_addon_5kb_flank;SV_backbone|SHM_panel	.	.	9490
chr3	187943123	187943438	chr3_187943123_187943438_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	315
chr3	187960053	187989025	chr3_187960053_187989025_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank;SV_backbone	.	.	28972
chr3	187989385	187990814	chr3_187989385_187990814_BCL6	BCL6	BCL6	-	ReLymph_addon_5kb_flank	.	.	1429
chr3	188238852	188242610	chr3_188238852_188242610_LPP	LPP_SHM	LPP	+	SHM_panel	.	.	3758
chr3	189631513	189631579	chr3_189631513_189631579_TP63	TP63_NM_003722.5_exon1_CDS	TP63	+	mutation_panel	.	.	66
chr3	189737737	189737870	chr3_189737737_189737870_TP63	TP63_NM_003722.5_exon2_CDS	TP63	+	mutation_panel	.	.	133
chr3	189738639	189738776	chr3_189738639_189738776_TP63	TP63_NM_003722.5_exon3_CDS	TP63	+	mutation_panel	.	.	137
chr3	189808269	189808528	chr3_189808269_189808528_TP63	TP63_NM_003722.5_exon4_CDS	TP63	+	mutation_panel	.	.	259
chr3	189864229	189864420	chr3_189864229_189864420_TP63	TP63_NM_003722.5_exon5_CDS	TP63	+	mutation_panel	.	.	191
chr3	189866679	189866799	chr3_189866679_189866799_TP63	TP63_NM_003722.5_exon6_CDS	TP63	+	mutation_panel	.	.	120
chr3	189867830	189867944	chr3_189867830_189867944_TP63	TP63_NM_003722.5_exon7_CDS	TP63	+	mutation_panel	.	.	114
chr3	189868577	189868718	chr3_189868577_189868718_TP63	TP63_NM_003722.5_exon8_CDS	TP63	+	mutation_panel	.	.	141
chr3	189869321	189869408	chr3_189869321_189869408_TP63	TP63_NM_003722.5_exon9_CDS	TP63	+	mutation_panel	.	.	87
chr3	189872856	189872997	chr3_189872856_189872997_TP63	TP63_NM_003722.5_exon10_CDS	TP63	+	mutation_panel	.	.	141
chr3	189886391	189886553	chr3_189886391_189886553_TP63	TP63_NM_003722.5_exon11_CDS	TP63	+	mutation_panel	.	.	162
chr3	189889337	189889486	chr3_189889337_189889486_TP63	TP63_NM_003722.5_exon12_CDS	TP63	+	mutation_panel	.	.	149
chr3	189890786	189890884	chr3_189890786_189890884_TP63	TP63_NM_003722.5_exon13_CDS	TP63	+	mutation_panel	.	.	98
chr3	189894203	189894504	chr3_189894203_189894504_TP63	TP63_NM_003722.5_exon14_CDS	TP63	+	mutation_panel	.	.	301
chr4	1900652	1901253	chr4_1900652_1901253_NSD2	NSD2_NM_001042424.3_exon2_CDS	NSD2	+	mutation_panel	.	.	601
chr4	1904213	1904380	chr4_1904213_1904380_NSD2	NSD2_NM_001042424.3_exon3_CDS	NSD2	+	mutation_panel	.	.	167
chr4	1916868	1917039	chr4_1916868_1917039_NSD2	NSD2_NM_001042424.3_exon4_CDS	NSD2	+	mutation_panel	.	.	171
chr4	1918138	1918625	chr4_1918138_1918625_NSD2	NSD2_NM_001042424.3_exon5_CDS	NSD2	+	mutation_panel	.	.	487
chr4	1930623	1930772	chr4_1930623_1930772_NSD2	NSD2_NM_001042424.3_exon6_CDS	NSD2	+	mutation_panel	.	.	149
chr4	1935141	1935264	chr4_1935141_1935264_NSD2	NSD2_NM_001042424.3_exon7_CDS	NSD2	+	mutation_panel	.	.	123
chr4	1938448	1938534	chr4_1938448_1938534_NSD2	NSD2_NM_001042424.3_exon8_CDS	NSD2	+	mutation_panel	.	.	86
chr4	1939651	1939780	chr4_1939651_1939780_NSD2	NSD2_NM_001042424.3_exon9_CDS	NSD2	+	mutation_panel	.	.	129
chr4	1951069	1951205	chr4_1951069_1951205_NSD2	NSD2_NM_001042424.3_exon10_CDS	NSD2	+	mutation_panel	.	.	136
chr4	1952105	1952233	chr4_1952105_1952233_NSD2	NSD2_NM_001042424.3_exon11_CDS	NSD2	+	mutation_panel	.	.	128
chr4	1953321	1953526	chr4_1953321_1953526_NSD2	NSD2_NM_001042424.3_exon12_CDS	NSD2	+	mutation_panel	.	.	205
chr4	1955158	1955342	chr4_1955158_1955342_NSD2	NSD2_NM_001042424.3_exon13_CDS	NSD2	+	mutation_panel	.	.	184
chr4	1955690	1955851	chr4_1955690_1955851_NSD2	NSD2_NM_001042424.3_exon14_CDS	NSD2	+	mutation_panel	.	.	161
chr4	1955980	1956190	chr4_1955980_1956190_NSD2	NSD2_NM_001042424.3_exon15_CDS	NSD2	+	mutation_panel	.	.	210
chr4	1957930	1958038	chr4_1957930_1958038_NSD2	NSD2_NM_001042424.3_exon16_CDS	NSD2	+	mutation_panel	.	.	108
chr4	1959468	1959742	chr4_1959468_1959742_NSD2	NSD2_NM_001042424.3_exon17_CDS	NSD2	+	mutation_panel	.	.	274
chr4	1961032	1961153	chr4_1961032_1961153_NSD2	NSD2_NM_001042424.3_exon18_CDS	NSD2	+	mutation_panel	.	.	121
chr4	1974860	1975006	chr4_1974860_1975006_NSD2	NSD2_NM_001042424.3_exon19_CDS	NSD2	+	mutation_panel	.	.	146
chr4	1975291	1975402	chr4_1975291_1975402_NSD2	NSD2_NM_001042424.3_exon20_CDS	NSD2	+	mutation_panel	.	.	111
chr4	1976472	1976681	chr4_1976472_1976681_NSD2	NSD2_NM_001042424.3_exon21_CDS	NSD2	+	mutation_panel	.	.	209
chr4	1978635	1978911	chr4_1978635_1978911_NSD2	NSD2_NM_001042424.3_exon22_CDS	NSD2	+	mutation_panel	.	.	276
chr4	30728214	30728363	chr4_30728214_30728363_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr4	40197184	40199921	chr4_40197184_40199921_RHOH	RHOH_SHM	RHOH	+	SHM_panel	.	.	2737
chr4	68942263	68942412	chr4_68942263_68942412_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr4	105233940	105237353	chr4_105233940_105237353_TET2	TET2_NM_001127208.3_exon3_CDS	TET2	+	mutation_panel	.	.	3413
chr4	105241336	105241431	chr4_105241336_105241431_TET2	TET2_NM_001127208.3_exon4_CDS	TET2	+	mutation_panel	.	.	95
chr4	105242831	105242929	chr4_105242831_105242929_TET2	TET2_NM_001127208.3_exon5_CDS	TET2	+	mutation_panel	.	.	98
chr4	105243567	105243780	chr4_105243567_105243780_TET2	TET2_NM_001127208.3_exon6_CDS	TET2	+	mutation_panel	.	.	213
chr4	105259616	105259771	chr4_105259616_105259771_TET2	TET2_NM_001127208.3_exon7_CDS	TET2	+	mutation_panel	.	.	155
chr4	105261756	105261850	chr4_105261756_105261850_TET2	TET2_NM_001127208.3_exon8_CDS	TET2	+	mutation_panel	.	.	94
chr4	105269607	105269749	chr4_105269607_105269749_TET2	TET2_NM_001127208.3_exon9_CDS	TET2	+	mutation_panel	.	.	142
chr4	105272561	105272920	chr4_105272561_105272920_TET2	TET2_NM_001127208.3_exon10_CDS	TET2	+	mutation_panel	.	.	359
chr4	105275045	105276521	chr4_105275045_105276521_TET2	TET2_NM_001127208.3_exon11_CDS	TET2	+	mutation_panel	.	.	1476
chr4	136895403	136895552	chr4_136895403_136895552_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr4	152322878	152323151	chr4_152322878_152323151_FBXW7	FBXW7_NM_001349798.2_exon14_CDS	FBXW7	-	mutation_panel	.	.	273
chr4	152324181	152324396	chr4_152324181_152324396_FBXW7	FBXW7_NM_001349798.2_exon13_CDS	FBXW7	-	mutation_panel	.	.	215
chr4	152326003	152326233	chr4_152326003_152326233_FBXW7	FBXW7_NM_001349798.2_exon12_CDS	FBXW7	-	mutation_panel	.	.	230
chr4	152328205	152328391	chr4_152328205_152328391_FBXW7	FBXW7_NM_001349798.2_exon11_CDS	FBXW7	-	mutation_panel	.	.	186
chr4	152329669	152329787	chr4_152329669_152329787_FBXW7	FBXW7_NM_001349798.2_exon10_CDS	FBXW7	-	mutation_panel	.	.	118
chr4	152330729	152330870	chr4_152330729_152330870_FBXW7	FBXW7_NM_001349798.2_exon9_CDS	FBXW7	-	mutation_panel	.	.	141
chr4	152332593	152332721	chr4_152332593_152332721_FBXW7	FBXW7_NM_001349798.2_exon8_CDS	FBXW7	-	mutation_panel	.	.	128
chr4	152337799	152337938	chr4_152337799_152337938_FBXW7	FBXW7_NM_001349798.2_exon7_CDS	FBXW7	-	mutation_panel	.	.	139
chr4	152346927	152347073	chr4_152346927_152347073_FBXW7	FBXW7_NM_001349798.2_exon6_CDS	FBXW7	-	mutation_panel	.	.	146
chr4	152350039	152350126	chr4_152350039_152350126_FBXW7	FBXW7_NM_001349798.2_exon5_CDS	FBXW7	-	mutation_panel	.	.	87
chr4	152411300	152411805	chr4_152411300_152411805_FBXW7	FBXW7_NM_001349798.2_exon4_CDS	FBXW7	-	mutation_panel	.	.	505
chr4	153702905	153705264	chr4_153702905_153705264_TLR2	TLR2_NM_001318789.2_exon3_CDS	TLR2	+	mutation_panel	.	.	2359
chr4	174732702	174732851	chr4_174732702_174732851_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr4	177737909	177738058	chr4_177737909_177738058_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr5	27748216	27748385	chr5_27748216_27748385_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	169
chr5	42579097	42579246	chr5_42579097_42579246_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr5	58279293	58279442	chr5_58279293_58279442_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr5	68226673	68227011	chr5_68226673_68227011_PIK3R1	PIK3R1_NM_181523.3_exon2_CDS	PIK3R1	+	mutation_panel	.	.	338
chr5	68273387	68273484	chr5_68273387_68273484_PIK3R1	PIK3R1_NM_181523.3_exon3_CDS	PIK3R1	+	mutation_panel	.	.	97
chr5	68273936	68274015	chr5_68273936_68274015_PIK3R1	PIK3R1_NM_181523.3_exon4_CDS	PIK3R1	+	mutation_panel	.	.	79
chr5	68279599	68279735	chr5_68279599_68279735_PIK3R1	PIK3R1_NM_181523.3_exon5_CDS	PIK3R1	+	mutation_panel	.	.	136
chr5	68280525	68280731	chr5_68280525_68280731_PIK3R1	PIK3R1_NM_181523.3_exon6_CDS	PIK3R1	+	mutation_panel	.	.	206
chr5	68280924	68281008	chr5_68280924_68281008_PIK3R1	PIK3R1_NM_181523.3_exon7_CDS	PIK3R1	+	mutation_panel	.	.	84
chr5	68292256	68292363	chr5_68292256_68292363_PIK3R1	PIK3R1_NM_181523.3_exon8_CDS	PIK3R1	+	mutation_panel	.	.	107
chr5	68293098	68293201	chr5_68293098_68293201_PIK3R1	PIK3R1_NM_181523.3_exon9_CDS	PIK3R1	+	mutation_panel	.	.	103
chr5	68293300	68293485	chr5_68293300_68293485_PIK3R1	PIK3R1_NM_181523.3_exon10_CDS	PIK3R1	+	mutation_panel	.	.	185
chr5	68293706	68293836	chr5_68293706_68293836_PIK3R1	PIK3R1_NM_181523.3_exon11_CDS	PIK3R1	+	mutation_panel	.	.	130
chr5	68294533	68294680	chr5_68294533_68294680_PIK3R1	PIK3R1_NM_181523.3_exon12_CDS	PIK3R1	+	mutation_panel	.	.	147
chr5	68295145	68295326	chr5_68295145_68295326_PIK3R1	PIK3R1_NM_181523.3_exon13_CDS	PIK3R1	+	mutation_panel	.	.	181
chr5	68295417	68295490	chr5_68295417_68295490_PIK3R1	PIK3R1_NM_181523.3_exon14_CDS	PIK3R1	+	mutation_panel	.	.	73
chr5	68296168	68296343	chr5_68296168_68296343_PIK3R1	PIK3R1_NM_181523.3_exon15_CDS	PIK3R1	+	mutation_panel	.	.	175
chr5	68297409	68297603	chr5_68297409_68297603_PIK3R1	PIK3R1_NM_181523.3_exon16_CDS	PIK3R1	+	mutation_panel	.	.	194
chr5	77244581	77244730	chr5_77244581_77244730_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr5	93001059	93001224	chr5_93001059_93001224_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	165
chr5	102370150	102370299	chr5_102370150_102370299_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr5	110519978	110520127	chr5_110519978_110520127_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	149
chr5	124637897	124637908	chr5_124637897_124637908_ZNF608	ZNF608_NM_020747.3_exon10_CDS	ZNF608	-	mutation_panel	.	.	11
chr5	124639130	124639216	chr5_124639130_124639216_ZNF608	ZNF608_NM_020747.3_exon9_CDS	ZNF608	-	mutation_panel	.	.	86
chr5	124641249	124641407	chr5_124641249_124641407_ZNF608	ZNF608_NM_020747.3_exon8_CDS	ZNF608	-	mutation_panel	.	.	158
chr5	124643508	124643685	chr5_124643508_124643685_ZNF608	ZNF608_NM_020747.3_exon7_CDS	ZNF608	-	mutation_panel	.	.	177
chr5	124644241	124644663	chr5_124644241_124644663_ZNF608	ZNF608_NM_020747.3_exon6_CDS	ZNF608	-	mutation_panel	.	.	422
chr5	124646676	124649135	chr5_124646676_124649135_ZNF608	ZNF608_NM_020747.3_exon5_CDS	ZNF608	-	mutation_panel	.	.	2459
chr5	124649607	124649699	chr5_124649607_124649699_ZNF608	ZNF608_NM_020747.3_exon4_CDS	ZNF608	-	mutation_panel	.	.	92
chr5	124701011	124701271	chr5_124701011_124701271_ZNF608	ZNF608_NM_020747.3_exon3_CDS	ZNF608	-	mutation_panel	.	.	260
chr5	124744081	124744991	chr5_124744081_124744991_ZNF608	ZNF608_NM_020747.3_exon2_CDS	ZNF608	-	mutation_panel	.	.	910
chr5	130403740	130404002	chr5_130403740_130404002_SHM	Hypermutation region	SHM	.	SHM_panel	.	.	262
chr5	150410393	150412929	chr5_150410393_150412929_CD74	CD74_SHM	CD74	-	SHM_panel	.	.	2536
chr5	157087099	157087296	chr5_157087099_157087296_HAVCR2	HAVCR2_NM_032782.5_exon7_CDS	HAVCR2	-	mutation_panel	.	.	197
chr5	157088938	157088979	chr5_157088938_157088979_HAVCR2	HAVCR2_NM_032782.5_exon6_CDS	HAVCR2	-	mutation_panel	.	.	41
chr5	157095303	157095461	chr5_157095303_157095461_HAVCR2	HAVCR2_NM_032782.5_exon5_CDS	HAVCR2	-	mutation_panel	.	.	158
chr5	157098855	157098903	chr5_157098855_157098903_HAVCR2	HAVCR2_NM_032782.5_exon4_CDS	HAVCR2	-	mutation_panel	.	.	48
chr5	157104663	157104751	chr5_157104663_157104751_HAVCR2	HAVCR2_NM_032782.5_exon3_CDS	HAVCR2	-	mutation_panel	.	.	88
chr5	157106624	157106964	chr5_157106624_157106964_HAVCR2	HAVCR2_NM_032782.5_exon2_CDS	HAVCR2	-	mutation_panel	.	.	340
chr5	157108923	157108985	chr5_157108923_157108985_HAVCR2	HAVCR2_NM_032782.5_exon1_CDS	HAVCR2	-	mutation_panel	.	.	62
chr5	158699108	158699144	chr5_158699108_158699144_EBF1	EBF1_NM_024007.5_exon16_CDS	EBF1	-	mutation_panel	.	.	36
chr5	158707976	158708175	chr5_158707976_158708175_EBF1	EBF1_NM_024007.5_exon15_CDS	EBF1	-	mutation_panel	.	.	199
chr5	158712151	158712335	chr5_158712151_158712335_EBF1	EBF1_NM_024007.5_exon14_CDS	EBF1	-	mutation_panel	.	.	184
chr5	158712967	158713149	chr5_158712967_158713149_EBF1	EBF1_NM_024007.5_exon13_CDS	EBF1	-	mutation_panel	.	.	182
chr5	158714114	158714184	chr5_158714114_158714184_EBF1	EBF1_NM_024007.5_exon12_CDS	EBF1	-	mutation_panel	.	.	70
chr5	158731066	158731159	chr5_158731066_158731159_EBF1	EBF1_NM_024007.5_exon11_CDS	EBF1	-	mutation_panel	.	.	93
chr5	158777410	158777541	chr5_158777410_158777541_EBF1	EBF1_NM_024007.5_exon10_CDS	EBF1	-	mutation_panel	.	.	131
chr5	158796342	158796477	chr5_158796342_158796477_EBF1	EBF1_NM_024007.5_exon9_CDS	EBF1	-	mutation_panel	.	.	135
chr5	158823173	158823319	chr5_158823173_158823319_EBF1	EBF1_NM_024007.5_exon8_CDS	EBF1	-	mutation_panel	.	.	146
